order_id,customer_id,order_date,channel,region,category,revenue,cost,returned,delivered_late
O0022102,C03744,2025-10-26,Organic,East,Electronics,645.21,347.69,False,False
O0022103,C03110,2025-10-26,Organic,Central,Home,495.1,352.26,False,False
O0022104,C02290,2025-10-26,Organic,South,Home,230.15,159.44,False,False
O0022105,C01510,2025-10-26,Organic,Central,Electronics,296.14,191.0,False,False
O0022106,C02290,2025-10-26,Organic,South,Fashion,305.81,175.97,True,True
O0022107,C01633,2025-10-26,Organic,North,Beauty,274.33,182.06,False,False
O0022108,C02290,2025-10-26,Organic,South,Electronics,543.4,303.73,False,False
O0022109,C03631,2025-10-26,Organic,East,Electronics,362.41,243.98,False,False
O0022110,C01914,2025-10-26,Organic,North,Beauty,252.1,127.58,False,False
O0022111,C02290,2025-10-26,Organic,South,Beauty,307.12,184.54,False,False
O0022112,C02290,2025-10-26,Organic,South,Beauty,206.75,148.25,False,False
O0022113,C01792,2025-10-26,Organic,Central,Beauty,254.61,169.68,False,False
O0022114,C03973,2025-10-26,Organic,East,Home,476.07,293.72,False,False
O0022115,C03631,2025-10-26,Organic,East,Beauty,250.31,160.08,False,False
O0022116,C00219,2025-10-26,Organic,North,Fashion,190.97,103.1,False,False
O0022117,C02135,2025-10-26,Paid Search,Central,Electronics,352.77,206.66,False,False
O0022118,C02135,2025-10-26,Paid Search,Central,Home,252.46,174.6,False,False
O0022119,C02290,2025-10-26,Paid Search,South,Electronics,391.45,264.7,False,False
O0022120,C02135,2025-10-26,Paid Search,Central,Sports,402.07,285.03,True,False
O0022121,C03510,2025-10-26,Paid Search,North,Sports,266.21,151.85,False,False
O0022122,C00980,2025-10-26,Paid Search,Central,Fashion,420.63,210.39,False,False
O0022123,C00738,2025-10-26,Paid Search,West,Home,201.16,139.9,False,False
O0022124,C01203,2025-10-26,Paid Search,North,Beauty,157.53,79.76,False,True
O0022125,C03744,2025-10-26,Paid Search,East,Home,370.82,205.06,False,False
O0022126,C01098,2025-10-26,Paid Search,South,Fashion,401.74,252.7,False,False
O0022127,C02415,2025-10-26,Paid Search,West,Sports,290.66,161.83,False,True
O0022128,C01632,2025-10-26,Paid Search,East,Home,483.77,319.41,False,False
O0022129,C01914,2025-10-26,Paid Search,North,Sports,479.74,302.03,False,False
O0022130,C02088,2025-10-26,Paid Search,West,Beauty,84.86,57.06,False,False
O0022131,C03696,2025-10-26,Paid Search,East,Fashion,221.55,124.07,False,False
O0022132,C01946,2025-10-26,Paid Search,North,Beauty,339.57,196.89,False,False
O0022133,C02135,2025-10-26,Paid Search,Central,Beauty,128.08,79.51,False,False
O0022134,C02135,2025-10-26,Paid Search,Central,Home,562.39,372.47,True,False
O0022135,C02290,2025-10-26,Paid Search,South,Fashion,243.66,165.72,True,False
O0022136,C01988,2025-10-26,Paid Search,South,Beauty,231.37,161.43,False,False
O0022137,C01699,2025-10-26,Paid Search,South,Fashion,401.3,279.86,False,False
O0022138,C02290,2025-10-26,Social,South,Electronics,1035.53,683.89,False,False
O0022139,C02290,2025-10-26,Social,South,Fashion,229.97,116.09,False,False
O0022140,C01504,2025-10-26,Social,North,Electronics,414.87,294.43,False,False
O0022141,C00172,2025-10-26,Social,West,Beauty,223.91,148.98,False,False
O0022142,C00058,2025-10-26,Social,West,Fashion,277.31,176.05,False,False
O0022143,C02290,2025-10-26,Social,South,Beauty,206.31,110.3,True,False
O0022144,C00219,2025-10-26,Social,North,Fashion,177.33,94.63,False,False
O0022145,C02135,2025-10-26,Social,Central,Beauty,279.66,143.89,True,False
O0022146,C02172,2025-10-26,Social,North,Electronics,723.4,400.5,False,False
O0022147,C02005,2025-10-26,Social,West,Home,333.45,228.56,False,False
O0022148,C01914,2025-10-26,Affiliate,North,Electronics,683.0,409.78,False,False
O0022149,C02135,2025-10-26,Affiliate,Central,Fashion,422.66,302.56,True,False
O0022150,C01914,2025-10-26,Affiliate,North,Electronics,942.74,586.87,False,True
O0022151,C03696,2025-10-26,Affiliate,East,Fashion,455.17,238.05,True,True
O0022152,C02290,2025-10-26,Affiliate,South,Home,398.51,219.33,False,False
O0022153,C02862,2025-10-26,Email,Central,Beauty,136.61,88.8,False,False
O0022154,C00296,2025-10-26,Email,South,Electronics,412.94,286.5,False,False
O0022155,C00408,2025-10-26,Email,Central,Home,225.52,130.47,False,True
O0022156,C01033,2025-10-26,Email,North,Electronics,256.73,158.77,False,False
O0022157,C02290,2025-10-26,Email,South,Electronics,566.52,338.67,False,False
O0022158,C02135,2025-10-26,Email,Central,Beauty,245.61,144.89,False,False
O0022159,C01121,2025-10-26,Email,Central,Fashion,756.16,434.71,False,False
O0022160,C02290,2025-10-26,Email,South,Fashion,196.33,113.35,False,False
O0022161,C01510,2025-10-26,Email,Central,Electronics,1089.03,669.67,False,False
O0022162,C03696,2025-10-26,Email,East,Home,718.64,516.45,False,True
O0022163,C02009,2025-10-26,Email,Central,Sports,393.15,280.28,False,False
O0022164,C03744,2025-10-26,Email,East,Electronics,546.5,369.32,False,False
O0022165,C03744,2025-10-26,Email,East,Sports,163.75,93.96,False,False
O0022166,C01914,2025-10-26,Email,North,Sports,433.18,291.91,False,True
O0022167,C03877,2025-10-27,Organic,South,Home,869.75,460.02,False,False
O0022168,C02930,2025-10-27,Organic,East,Beauty,163.48,103.63,False,False
O0022169,C02290,2025-10-27,Organic,South,Sports,627.79,352.94,False,True
O0022170,C03973,2025-10-27,Organic,East,Beauty,302.23,164.98,False,False
O0022171,C01868,2025-10-27,Organic,West,Electronics,733.25,392.46,False,False
O0022172,C02135,2025-10-27,Organic,Central,Beauty,156.59,86.35,False,False
O0022173,C01510,2025-10-27,Organic,Central,Fashion,386.4,258.94,True,False
O0022174,C03044,2025-10-27,Organic,North,Fashion,262.56,142.2,False,False
O0022175,C01868,2025-10-27,Organic,West,Electronics,448.33,231.97,False,False
O0022176,C01510,2025-10-27,Organic,Central,Fashion,151.34,84.12,False,False
O0022177,C03744,2025-10-27,Organic,East,Electronics,1744.84,1082.63,False,False
O0022178,C03083,2025-10-27,Organic,West,Sports,613.18,375.78,False,False
O0022179,C03713,2025-10-27,Organic,East,Electronics,1447.97,781.33,False,False
O0022180,C02290,2025-10-27,Organic,South,Home,420.04,251.91,False,False
O0022181,C00244,2025-10-27,Paid Search,West,Electronics,1023.0,607.88,False,False
O0022182,C01868,2025-10-27,Paid Search,West,Fashion,387.77,213.42,False,False
O0022183,C01510,2025-10-27,Paid Search,Central,Fashion,181.94,116.39,False,True
O0022184,C01987,2025-10-27,Paid Search,West,Home,296.24,182.11,True,False
O0022185,C03696,2025-10-27,Paid Search,East,Fashion,250.34,134.41,False,False
O0022186,C03644,2025-10-27,Paid Search,South,Beauty,131.06,85.02,True,False
O0022187,C02312,2025-10-27,Paid Search,North,Home,293.12,202.74,False,False
O0022188,C02290,2025-10-27,Paid Search,South,Beauty,138.18,77.55,False,False
O0022189,C02290,2025-10-27,Paid Search,South,Fashion,233.63,133.64,False,False
O0022190,C02290,2025-10-27,Social,South,Electronics,977.74,623.2,False,False
O0022191,C02135,2025-10-27,Social,Central,Home,669.18,380.66,False,False
O0022192,C01792,2025-10-27,Social,Central,Home,283.37,163.87,False,False
O0022193,C02135,2025-10-27,Social,Central,Electronics,1215.11,638.33,False,False
O0022194,C01868,2025-10-27,Social,West,Home,414.11,237.89,False,False
O0022195,C02290,2025-10-27,Social,South,Electronics,336.91,204.16,False,False
O0022196,C01510,2025-10-27,Social,Central,Fashion,784.82,439.81,True,False
O0022197,C01050,2025-10-27,Social,North,Electronics,749.03,461.2,False,False
O0022198,C02290,2025-10-27,Social,South,Electronics,496.88,309.45,False,False
O0022199,C02135,2025-10-27,Social,Central,Beauty,354.05,178.38,False,False
O0022200,C02135,2025-10-27,Social,Central,Fashion,378.36,191.52,False,False
O0022201,C01868,2025-10-27,Social,West,Sports,400.76,271.21,False,False
O0022202,C01868,2025-10-27,Social,West,Home,479.18,341.86,False,False
O0022203,C02135,2025-10-27,Social,Central,Fashion,264.72,184.71,False,False
O0022204,C00609,2025-10-27,Affiliate,Central,Sports,297.3,151.03,False,False
O0022205,C02290,2025-10-27,Affiliate,South,Home,256.34,159.27,False,False
O0022206,C02290,2025-10-27,Affiliate,South,Fashion,135.17,80.49,False,True
O0022207,C04000,2025-10-27,Affiliate,East,Fashion,172.23,121.02,False,False
O0022208,C02909,2025-10-27,Affiliate,East,Electronics,780.51,504.84,False,False
O0022209,C02290,2025-10-27,Affiliate,South,Electronics,963.29,636.95,False,False
O0022210,C02290,2025-10-27,Email,South,Home,236.32,130.4,False,False
O0022211,C00980,2025-10-27,Email,Central,Beauty,214.13,118.24,False,False
O0022212,C01510,2025-10-27,Email,Central,Electronics,568.7,290.53,False,False
O0022213,C01792,2025-10-27,Email,Central,Fashion,156.45,108.94,False,False
O0022214,C02290,2025-10-27,Email,South,Home,620.44,339.07,False,False
O0022215,C01868,2025-10-27,Email,West,Home,622.82,445.81,False,False
O0022216,C02290,2025-10-27,Email,South,Electronics,848.15,546.99,False,False
O0022217,C00429,2025-10-27,Email,South,Electronics,576.17,356.39,False,False
O0022218,C03056,2025-10-27,Email,North,Home,285.97,154.52,False,False
O0022219,C00980,2025-10-27,Email,Central,Electronics,979.59,675.96,False,False
O0022220,C01868,2025-10-27,Email,West,Home,580.73,384.49,False,False
O0022221,C03053,2025-10-27,Email,North,Electronics,599.64,395.54,True,False
O0022222,C02290,2025-10-27,Email,South,Beauty,137.02,97.02,False,False
O0022223,C01294,2025-10-27,Email,North,Beauty,193.98,124.37,False,False
O0022224,C03161,2025-10-27,Email,West,Beauty,308.98,181.03,False,False
O0022225,C02290,2025-10-27,Email,South,Fashion,136.72,88.42,False,False
O0022226,C03478,2025-10-28,Organic,Central,Electronics,845.2,601.19,True,False
O0022227,C00234,2025-10-28,Organic,South,Beauty,270.18,159.67,False,False
O0022228,C01050,2025-10-28,Organic,North,Electronics,818.44,483.95,False,False
O0022229,C02290,2025-10-28,Organic,South,Sports,439.28,219.89,True,False
O0022230,C02135,2025-10-28,Organic,Central,Electronics,412.72,214.82,False,False
O0022231,C02135,2025-10-28,Organic,Central,Electronics,2135.1,1144.49,False,False
O0022232,C03011,2025-10-28,Organic,West,Beauty,215.88,131.32,False,False
O0022233,C03478,2025-10-28,Organic,Central,Home,352.96,218.02,False,False
O0022234,C02290,2025-10-28,Organic,South,Sports,523.62,367.57,False,False
O0022235,C00651,2025-10-28,Organic,Central,Electronics,335.95,190.22,False,False
O0022236,C00456,2025-10-28,Organic,East,Electronics,502.11,339.18,False,False
O0022237,C02290,2025-10-28,Organic,South,Fashion,358.0,185.38,False,False
O0022238,C01946,2025-10-28,Organic,North,Electronics,954.08,631.13,False,False
O0022239,C02290,2025-10-28,Organic,South,Home,694.28,377.07,False,False
O0022240,C02222,2025-10-28,Organic,North,Beauty,172.3,111.38,False,False
O0022241,C02290,2025-10-28,Organic,South,Electronics,665.85,460.54,True,False
O0022242,C02290,2025-10-28,Organic,South,Electronics,395.02,211.04,False,False
O0022243,C03658,2025-10-28,Organic,West,Electronics,475.68,324.52,False,False
O0022244,C00155,2025-10-28,Organic,North,Sports,662.42,437.91,False,False
O0022245,C00492,2025-10-28,Organic,West,Fashion,478.29,272.27,False,False
O0022246,C03279,2025-10-28,Organic,South,Beauty,150.06,88.2,False,False
O0022247,C01510,2025-10-28,Organic,Central,Home,359.58,248.66,False,False
O0022248,C02135,2025-10-28,Organic,Central,Home,407.47,265.15,False,False
O0022249,C01946,2025-10-28,Paid Search,North,Beauty,229.51,126.6,False,False
O0022250,C03056,2025-10-28,Paid Search,North,Sports,319.47,205.43,False,False
O0022251,C00738,2025-10-28,Paid Search,West,Fashion,156.93,91.21,False,False
O0022252,C02290,2025-10-28,Paid Search,South,Fashion,249.01,153.59,False,False
O0022253,C03647,2025-10-28,Paid Search,South,Sports,348.76,178.83,False,False
O0022254,C03493,2025-10-28,Paid Search,West,Home,689.13,387.43,False,False
O0022255,C03696,2025-10-28,Paid Search,East,Fashion,525.6,288.45,False,False
O0022256,C03478,2025-10-28,Paid Search,Central,Electronics,632.15,383.38,False,False
O0022257,C03478,2025-10-28,Paid Search,Central,Sports,385.94,201.91,False,False
O0022258,C02290,2025-10-28,Paid Search,South,Beauty,181.51,100.62,False,False
O0022259,C03744,2025-10-28,Paid Search,East,Fashion,167.65,118.06,False,False
O0022260,C03478,2025-10-28,Paid Search,Central,Beauty,235.26,147.18,False,False
O0022261,C02290,2025-10-28,Social,South,Fashion,241.31,127.74,False,False
O0022262,C02281,2025-10-28,Social,South,Sports,754.85,542.92,False,False
O0022263,C00140,2025-10-28,Social,West,Sports,277.54,174.21,False,False
O0022264,C03478,2025-10-28,Social,Central,Electronics,1099.6,765.66,False,False
O0022265,C00748,2025-10-28,Social,East,Electronics,519.89,338.9,True,False
O0022266,C01437,2025-10-28,Social,Central,Fashion,206.39,121.83,False,False
O0022267,C03478,2025-10-28,Social,Central,Beauty,228.02,156.63,False,False
O0022268,C02290,2025-10-28,Social,South,Home,371.8,200.5,False,False
O0022269,C00456,2025-10-28,Social,East,Home,319.46,175.47,False,False
O0022270,C02135,2025-10-28,Social,Central,Electronics,1140.58,637.24,False,False
O0022271,C01623,2025-10-28,Affiliate,North,Electronics,1046.29,613.69,False,False
O0022272,C03011,2025-10-28,Affiliate,West,Electronics,596.65,402.44,False,False
O0022273,C02290,2025-10-28,Affiliate,South,Fashion,250.46,179.09,False,False
O0022274,C03478,2025-10-28,Affiliate,Central,Fashion,244.63,151.85,False,False
O0022275,C01050,2025-10-28,Email,North,Beauty,139.75,70.35,False,False
O0022276,C02290,2025-10-28,Email,South,Home,852.98,461.71,False,False
O0022277,C02290,2025-10-28,Email,South,Sports,430.96,220.17,True,False
O0022278,C02290,2025-10-28,Email,South,Fashion,257.03,176.71,False,False
O0022279,C02135,2025-10-28,Email,Central,Fashion,296.75,171.51,False,False
O0022280,C01988,2025-10-28,Email,South,Sports,163.0,107.1,False,False
O0022281,C01510,2025-10-28,Email,Central,Electronics,443.66,257.41,False,False
O0022282,C02290,2025-10-28,Email,South,Home,261.76,139.55,False,False
O0022283,C02290,2025-10-28,Email,South,Electronics,1090.63,674.69,False,False
O0022284,C00980,2025-10-28,Email,Central,Electronics,657.58,402.41,False,False
O0022285,C02135,2025-10-29,Organic,Central,Sports,147.7,89.09,False,False
O0022286,C02290,2025-10-29,Organic,South,Sports,264.2,175.44,False,False
O0022287,C02290,2025-10-29,Organic,South,Electronics,904.28,635.46,False,False
O0022288,C02135,2025-10-29,Organic,Central,Home,382.05,193.09,False,True
O0022289,C01098,2025-10-29,Organic,South,Electronics,479.97,291.35,False,False
O0022290,C03744,2025-10-29,Organic,East,Home,353.09,194.82,True,False
O0022291,C02290,2025-10-29,Organic,South,Beauty,138.76,71.27,False,False
O0022292,C03117,2025-10-29,Organic,East,Home,128.54,92.18,True,False
O0022293,C02290,2025-10-29,Organic,South,Beauty,120.84,63.28,False,False
O0022294,C03744,2025-10-29,Organic,East,Electronics,639.22,334.89,False,False
O0022295,C00456,2025-10-29,Organic,East,Fashion,1071.57,741.26,False,False
O0022296,C03117,2025-10-29,Organic,East,Sports,599.99,423.25,False,False
O0022297,C02135,2025-10-29,Organic,Central,Beauty,134.97,94.31,False,False
O0022298,C00932,2025-10-29,Organic,South,Fashion,391.97,235.76,False,False
O0022299,C01589,2025-10-29,Organic,East,Electronics,998.01,637.22,False,False
O0022300,C03110,2025-10-29,Organic,Central,Home,511.42,278.15,True,False
O0022301,C01203,2025-10-29,Organic,North,Fashion,327.41,211.7,False,False
O0022302,C02290,2025-10-29,Organic,South,Fashion,210.08,143.83,False,False
O0022303,C01510,2025-10-29,Organic,Central,Home,553.03,325.01,False,False
O0022304,C02290,2025-10-29,Organic,South,Sports,650.4,461.45,True,False
O0022305,C02290,2025-10-29,Paid Search,South,Electronics,781.48,491.99,False,False
O0022306,C03009,2025-10-29,Paid Search,East,Home,356.13,211.91,False,False
O0022307,C02290,2025-10-29,Paid Search,South,Home,356.11,188.99,False,False
O0022308,C03117,2025-10-29,Paid Search,East,Beauty,357.6,226.72,False,False
O0022309,C03117,2025-10-29,Paid Search,East,Home,332.56,201.34,False,False
O0022310,C01330,2025-10-29,Paid Search,Central,Electronics,847.29,512.65,False,False
O0022311,C03696,2025-10-29,Paid Search,East,Home,612.07,421.68,False,False
O0022312,C02135,2025-10-29,Paid Search,Central,Sports,283.95,176.23,True,False
O0022313,C02586,2025-10-29,Paid Search,East,Electronics,734.02,398.69,False,False
O0022314,C03044,2025-10-29,Paid Search,North,Fashion,294.82,198.68,False,False
O0022315,C03117,2025-10-29,Paid Search,East,Electronics,928.34,553.63,False,False
O0022316,C03744,2025-10-29,Paid Search,East,Electronics,1015.17,570.38,False,False
O0022317,C02290,2025-10-29,Social,South,Sports,844.12,494.76,False,False
O0022318,C01792,2025-10-29,Social,Central,Electronics,775.74,509.1,False,False
O0022319,C02135,2025-10-29,Social,Central,Beauty,227.93,137.33,False,False
O0022320,C03117,2025-10-29,Social,East,Fashion,290.15,169.37,False,False
O0022321,C02290,2025-10-29,Social,South,Sports,764.84,423.71,False,False
O0022322,C03236,2025-10-29,Social,West,Home,604.35,305.97,False,False
O0022323,C00377,2025-10-29,Social,South,Home,223.02,138.4,False,False
O0022324,C03638,2025-10-29,Social,West,Home,653.44,393.26,False,False
O0022325,C01510,2025-10-29,Social,Central,Beauty,213.91,129.36,False,True
O0022326,C00800,2025-10-29,Social,West,Beauty,423.24,244.2,False,False
O0022327,C03696,2025-10-29,Affiliate,East,Home,360.01,211.53,False,False
O0022328,C03117,2025-10-29,Affiliate,East,Beauty,169.94,112.95,False,False
O0022329,C00738,2025-10-29,Affiliate,West,Sports,305.08,160.34,False,False
O0022330,C02290,2025-10-29,Affiliate,South,Electronics,400.54,232.18,False,False
O0022331,C03696,2025-10-29,Affiliate,East,Fashion,576.61,382.31,False,False
O0022332,C00211,2025-10-29,Affiliate,West,Home,499.75,281.75,False,False
O0022333,C02290,2025-10-29,Affiliate,South,Fashion,208.89,148.4,True,False
O0022334,C02290,2025-10-29,Affiliate,South,Beauty,191.18,97.61,False,False
O0022335,C03117,2025-10-29,Affiliate,East,Electronics,754.37,504.48,False,False
O0022336,C03117,2025-10-29,Email,East,Fashion,278.53,167.35,False,False
O0022337,C01510,2025-10-29,Email,Central,Sports,644.77,399.84,False,False
O0022338,C02659,2025-10-29,Email,South,Home,730.11,384.84,False,False
O0022339,C00456,2025-10-29,Email,East,Sports,667.93,477.18,False,False
O0022340,C03117,2025-10-29,Email,East,Beauty,214.66,149.32,False,False
O0022341,C03117,2025-10-29,Email,East,Sports,310.31,184.33,False,False
O0022342,C01203,2025-10-29,Email,North,Beauty,227.34,115.8,False,True
O0022343,C01660,2025-10-29,Email,East,Beauty,220.93,130.89,False,False
O0022344,C02290,2025-10-29,Email,South,Electronics,519.04,333.61,False,False
O0022345,C02290,2025-10-29,Email,South,Electronics,1730.08,1237.42,False,False
O0022346,C01987,2025-10-29,Email,West,Beauty,125.92,70.21,False,True
O0022347,C02076,2025-10-30,Organic,West,Electronics,627.71,408.02,False,False
O0022348,C01510,2025-10-30,Organic,Central,Home,258.52,174.77,False,False
O0022349,C02290,2025-10-30,Organic,South,Electronics,599.36,351.1,False,False
O0022350,C01510,2025-10-30,Organic,Central,Beauty,314.74,183.33,False,False
O0022351,C02290,2025-10-30,Organic,South,Sports,669.83,403.61,False,False
O0022352,C02135,2025-10-30,Organic,Central,Fashion,236.89,139.9,False,False
O0022353,C00881,2025-10-30,Organic,South,Home,524.87,342.46,False,False
O0022354,C02135,2025-10-30,Organic,Central,Beauty,402.52,260.44,False,False
O0022355,C01696,2025-10-30,Organic,North,Sports,398.9,222.64,False,True
O0022356,C01021,2025-10-30,Organic,Central,Home,535.94,383.69,False,False
O0022357,C01510,2025-10-30,Organic,Central,Electronics,784.63,437.46,False,False
O0022358,C02290,2025-10-30,Organic,South,Electronics,1035.08,556.1,False,False
O0022359,C03781,2025-10-30,Organic,East,Beauty,274.51,194.43,False,False
O0022360,C02135,2025-10-30,Organic,Central,Electronics,1060.6,676.16,False,False
O0022361,C02875,2025-10-30,Organic,Central,Fashion,433.69,287.23,False,False
O0022362,C01510,2025-10-30,Organic,Central,Electronics,352.38,224.72,True,False
O0022363,C02290,2025-10-30,Organic,South,Sports,374.43,225.85,True,False
O0022364,C02135,2025-10-30,Organic,Central,Electronics,544.96,294.65,False,False
O0022365,C02290,2025-10-30,Organic,South,Electronics,806.17,533.91,False,False
O0022366,C00155,2025-10-30,Paid Search,North,Sports,287.15,158.91,False,False
O0022367,C02325,2025-10-30,Paid Search,North,Electronics,953.23,623.98,False,True
O0022368,C03647,2025-10-30,Paid Search,South,Fashion,162.69,104.62,False,False
O0022369,C02135,2025-10-30,Paid Search,Central,Home,217.11,155.21,False,False
O0022370,C01331,2025-10-30,Paid Search,South,Beauty,183.36,111.87,False,False
O0022371,C01021,2025-10-30,Paid Search,Central,Beauty,127.06,91.12,False,False
O0022372,C02135,2025-10-30,Paid Search,Central,Fashion,278.86,199.37,False,False
O0022373,C01510,2025-10-30,Paid Search,Central,Electronics,988.97,635.38,True,False
O0022374,C01391,2025-10-30,Paid Search,South,Electronics,1040.35,615.23,False,False
O0022375,C00338,2025-10-30,Paid Search,South,Home,602.82,362.46,False,False
O0022376,C01021,2025-10-30,Paid Search,Central,Home,305.29,170.99,False,False
O0022377,C02135,2025-10-30,Social,Central,Electronics,1088.91,681.26,False,False
O0022378,C02135,2025-10-30,Social,Central,Electronics,1278.61,901.23,False,False
O0022379,C03044,2025-10-30,Social,North,Home,531.48,373.82,False,False
O0022380,C00407,2025-10-30,Social,West,Sports,437.41,240.2,False,False
O0022381,C01510,2025-10-30,Social,Central,Fashion,363.72,206.35,False,False
O0022382,C00196,2025-10-30,Social,East,Electronics,872.64,615.38,True,False
O0022383,C00327,2025-10-30,Social,Central,Beauty,239.77,149.84,False,False
O0022384,C02135,2025-10-30,Social,Central,Home,253.48,128.91,False,False
O0022385,C02290,2025-10-30,Social,South,Home,406.73,222.33,False,False
O0022386,C03713,2025-10-30,Social,East,Sports,630.99,432.49,False,False
O0022387,C01510,2025-10-30,Affiliate,Central,Fashion,351.0,193.91,False,False
O0022388,C01021,2025-10-30,Affiliate,Central,Fashion,175.26,124.91,False,True
O0022389,C02135,2025-10-30,Affiliate,Central,Electronics,375.44,270.22,False,False
O0022390,C03697,2025-10-30,Affiliate,North,Sports,431.67,248.36,False,False
O0022391,C03806,2025-10-30,Affiliate,West,Electronics,457.38,321.2,False,False
O0022392,C02290,2025-10-30,Affiliate,South,Fashion,353.55,224.15,False,False
O0022393,C00447,2025-10-30,Affiliate,Central,Home,302.51,187.17,True,False
O0022394,C02290,2025-10-30,Email,South,Electronics,760.3,410.73,False,False
O0022395,C01510,2025-10-30,Email,Central,Home,206.21,143.35,True,False
O0022396,C01050,2025-10-30,Email,North,Home,328.52,208.2,False,False
O0022397,C03974,2025-10-30,Email,East,Home,354.05,243.5,False,False
O0022398,C01021,2025-10-30,Email,Central,Beauty,164.81,86.46,False,False
O0022399,C01510,2025-10-30,Email,Central,Home,256.33,136.71,False,True
O0022400,C01510,2025-10-30,Email,Central,Home,687.02,401.46,False,False
O0022401,C02290,2025-10-30,Email,South,Sports,546.48,323.16,False,True
O0022402,C02076,2025-10-30,Email,West,Fashion,393.07,255.86,False,False
O0022403,C01021,2025-10-30,Email,Central,Beauty,287.7,149.08,False,False
O0022404,C02290,2025-10-30,Email,South,Sports,469.94,246.86,False,False
O0022405,C01021,2025-10-30,Email,Central,Sports,225.04,127.6,False,False
O0022406,C01021,2025-10-30,Email,Central,Sports,442.61,241.75,False,False
O0022407,C02577,2025-10-31,Organic,West,Electronics,1149.67,579.24,False,False
O0022408,C02135,2025-10-31,Organic,Central,Home,447.73,276.37,True,False
O0022409,C03744,2025-10-31,Organic,East,Sports,302.24,197.3,False,False
O0022410,C02135,2025-10-31,Organic,Central,Beauty,133.31,74.83,False,False
O0022411,C00286,2025-10-31,Organic,West,Sports,408.84,205.32,False,False
O0022412,C02222,2025-10-31,Organic,North,Beauty,167.47,107.29,False,False
O0022413,C02290,2025-10-31,Organic,South,Home,372.82,245.06,False,False
O0022414,C03697,2025-10-31,Organic,North,Electronics,267.51,167.69,False,False
O0022415,C02505,2025-10-31,Organic,West,Home,393.91,242.74,False,False
O0022416,C02290,2025-10-31,Organic,South,Fashion,120.24,82.67,False,False
O0022417,C01146,2025-10-31,Organic,West,Beauty,318.23,163.15,False,False
O0022418,C02740,2025-10-31,Organic,North,Electronics,1410.69,872.36,False,True
O0022419,C01510,2025-10-31,Organic,Central,Sports,597.34,412.21,False,True
O0022420,C02135,2025-10-31,Paid Search,Central,Electronics,629.29,394.14,False,False
O0022421,C02290,2025-10-31,Paid Search,South,Electronics,497.66,354.75,False,False
O0022422,C00429,2025-10-31,Paid Search,South,Electronics,530.02,292.62,False,False
O0022423,C02290,2025-10-31,Paid Search,South,Electronics,590.57,408.01,False,False
O0022424,C01294,2025-10-31,Paid Search,North,Fashion,273.39,183.28,False,False
O0022425,C01510,2025-10-31,Paid Search,Central,Electronics,1148.07,672.84,True,False
O0022426,C02505,2025-10-31,Paid Search,West,Sports,568.98,317.95,False,False
O0022427,C00456,2025-10-31,Paid Search,East,Electronics,1363.62,961.78,False,True
O0022428,C02290,2025-10-31,Paid Search,South,Fashion,287.77,151.18,False,False
O0022429,C02135,2025-10-31,Paid Search,Central,Fashion,191.81,99.43,False,False
O0022430,C03744,2025-10-31,Paid Search,East,Beauty,344.38,236.21,False,False
O0022431,C02290,2025-10-31,Paid Search,South,Home,320.99,217.01,False,False
O0022432,C02172,2025-10-31,Paid Search,North,Beauty,321.49,191.01,False,False
O0022433,C02290,2025-10-31,Social,South,Home,301.65,200.76,False,False
O0022434,C01510,2025-10-31,Social,Central,Beauty,250.56,156.11,False,False
O0022435,C02290,2025-10-31,Social,South,Beauty,177.93,126.91,False,False
O0022436,C03784,2025-10-31,Social,Central,Electronics,1825.48,1307.67,False,False
O0022437,C02290,2025-10-31,Social,South,Fashion,314.59,204.66,False,False
O0022438,C03697,2025-10-31,Social,North,Beauty,238.22,150.71,False,False
O0022439,C02290,2025-10-31,Social,South,Beauty,256.6,168.21,False,False
O0022440,C02135,2025-10-31,Social,Central,Sports,224.56,140.12,False,False
O0022441,C02505,2025-10-31,Social,West,Beauty,127.24,88.8,False,False
O0022442,C03056,2025-10-31,Affiliate,North,Electronics,794.06,438.81,False,True
O0022443,C02862,2025-10-31,Affiliate,Central,Beauty,247.73,166.42,False,False
O0022444,C01093,2025-10-31,Affiliate,East,Sports,314.35,166.04,False,False
O0022445,C02135,2025-10-31,Affiliate,Central,Beauty,147.73,79.45,False,False
O0022446,C01946,2025-10-31,Affiliate,North,Home,185.66,112.7,False,False
O0022447,C02505,2025-10-31,Affiliate,West,Electronics,834.23,539.1,False,False
O0022448,C02290,2025-10-31,Affiliate,South,Home,290.31,193.46,False,False
O0022449,C02135,2025-10-31,Email,Central,Home,186.77,124.55,False,False
O0022450,C00244,2025-10-31,Email,West,Sports,249.02,146.59,False,False
O0022451,C02505,2025-10-31,Email,West,Electronics,515.34,344.73,False,False
O0022452,C01303,2025-10-31,Email,Central,Fashion,145.77,77.65,False,False
O0022453,C02721,2025-10-31,Email,East,Home,255.09,181.82,False,False
O0022454,C02290,2025-10-31,Email,South,Fashion,185.89,111.55,False,False
O0022455,C00775,2025-10-31,Email,East,Fashion,467.05,292.02,False,False
O0022456,C00188,2025-10-31,Email,Central,Home,488.69,325.35,False,False
O0022457,C01946,2025-10-31,Email,North,Electronics,521.07,286.72,True,False
O0022458,C03697,2025-10-31,Email,North,Beauty,336.88,241.54,False,False
