customer_id,signup_date,acquisition_channel,region
C03780,2025-08-08,Paid Search,East
C00063,2025-08-08,Organic,Central
C01323,2025-08-08,Paid Search,North
C03632,2025-08-08,Affiliate,East
C02079,2025-08-08,Social,West
C00030,2025-08-09,Social,East
C01226,2025-08-09,Paid Search,South
C02469,2025-08-09,Organic,South
C03917,2025-08-09,Paid Search,Central
C02788,2025-08-09,Social,Central
C01137,2025-08-09,Social,Central
C00598,2025-08-09,Paid Search,North
C00886,2025-08-09,Social,Central
C01846,2025-08-09,Paid Search,West
C00276,2025-08-09,Social,East
C01651,2025-08-10,Paid Search,South
C02544,2025-08-10,Affiliate,Central
C00405,2025-08-10,Organic,North
C01955,2025-08-10,Affiliate,West
C03088,2025-08-10,Email,West
C01839,2025-08-10,Social,East
C03709,2025-08-10,Email,North
C02459,2025-08-10,Email,South
C01497,2025-08-10,Organic,Central
C02826,2025-08-11,Organic,West
C03327,2025-08-11,Paid Search,North
C01092,2025-08-11,Paid Search,South
C03737,2025-08-11,Social,East
C00637,2025-08-11,Email,East
C03593,2025-08-11,Organic,South
C00388,2025-08-11,Email,South
C00543,2025-08-11,Affiliate,East
C03275,2025-08-11,Organic,East
C00698,2025-08-11,Affiliate,West
C01079,2025-08-12,Social,South
C03902,2025-08-12,Social,East
C03267,2025-08-12,Affiliate,East
C02366,2025-08-12,Paid Search,North
C02174,2025-08-12,Affiliate,West
C02420,2025-08-12,Organic,Central
C00299,2025-08-12,Paid Search,North
C02695,2025-08-12,Paid Search,North
C02350,2025-08-12,Paid Search,South
C03964,2025-08-12,Email,North
C03639,2025-08-12,Paid Search,South
C02102,2025-08-12,Organic,East
C03712,2025-08-12,Affiliate,East
C02767,2025-08-12,Social,East
C00501,2025-08-12,Paid Search,West
C00626,2025-08-12,Email,North
C00917,2025-08-13,Paid Search,West
C03149,2025-08-13,Paid Search,East
C03520,2025-08-13,Paid Search,North
C01052,2025-08-13,Paid Search,East
C00200,2025-08-13,Paid Search,Central
C01237,2025-08-13,Organic,East
C03649,2025-08-13,Organic,West
C02375,2025-08-13,Affiliate,South
C01973,2025-08-13,Email,East
C02070,2025-08-13,Email,North
C01172,2025-08-13,Affiliate,Central
C01244,2025-08-14,Organic,East
C01926,2025-08-14,Social,Central
C01823,2025-08-14,Paid Search,North
C01482,2025-08-14,Social,Central
C03461,2025-08-14,Email,West
C03613,2025-08-14,Affiliate,North
C03101,2025-08-14,Organic,East
C01547,2025-08-15,Paid Search,North
C01684,2025-08-15,Social,North
C00492,2025-08-15,Social,West
C00689,2025-08-15,Organic,South
C02136,2025-08-15,Affiliate,East
C01984,2025-08-15,Email,East
C02630,2025-08-15,Affiliate,North
C01150,2025-08-15,Paid Search,North
C01375,2025-08-15,Paid Search,East
C02437,2025-08-15,Email,East
C03095,2025-08-15,Affiliate,South
C02610,2025-08-15,Organic,North
C00817,2025-08-15,Email,North
C01044,2025-08-16,Organic,West
C02880,2025-08-16,Organic,Central
C01315,2025-08-16,Organic,North
C03296,2025-08-16,Social,South
C01600,2025-08-16,Organic,North
C01010,2025-08-16,Social,West
C03777,2025-08-16,Affiliate,West
C00495,2025-08-16,Affiliate,Central
C01750,2025-08-16,Email,East
C03109,2025-08-16,Email,West
C01614,2025-08-16,Social,North
C02593,2025-08-16,Paid Search,West
C02708,2025-08-17,Social,Central
C03228,2025-08-17,Email,East
C00724,2025-08-17,Paid Search,Central
C00632,2025-08-17,Email,Central
C01521,2025-08-17,Paid Search,South
C03557,2025-08-17,Paid Search,East
C02154,2025-08-17,Email,West
C01964,2025-08-17,Paid Search,South
C03453,2025-08-17,Organic,West
C02113,2025-08-17,Email,Central
C02219,2025-08-18,Social,East
C03949,2025-08-18,Organic,Central
C03515,2025-08-18,Paid Search,North
C03724,2025-08-18,Email,East
C03928,2025-08-18,Paid Search,North
C01231,2025-08-18,Affiliate,West
C02955,2025-08-18,Social,South
C00493,2025-08-18,Affiliate,East
C03383,2025-08-18,Organic,North
C00152,2025-08-18,Affiliate,West
C00399,2025-08-18,Affiliate,East
C00258,2025-08-18,Paid Search,North
C02935,2025-08-19,Affiliate,East
C01391,2025-08-19,Paid Search,South
C01930,2025-08-19,Organic,East
C00951,2025-08-19,Organic,East
C01053,2025-08-19,Affiliate,South
C01341,2025-08-19,Organic,Central
C00897,2025-08-19,Email,Central
C00378,2025-08-19,Paid Search,North
C00790,2025-08-20,Organic,North
C03925,2025-08-20,Paid Search,West
C02474,2025-08-20,Paid Search,West
C01802,2025-08-20,Organic,South
C02601,2025-08-20,Email,East
C01773,2025-08-20,Paid Search,North
C03821,2025-08-20,Paid Search,North
C00910,2025-08-20,Organic,North
C02722,2025-08-21,Paid Search,East
C02287,2025-08-21,Organic,West
C01364,2025-08-21,Social,East
C02777,2025-08-21,Email,South
C01668,2025-08-21,Organic,South
C00809,2025-08-21,Affiliate,Central
C00281,2025-08-21,Affiliate,North
C02964,2025-08-21,Affiliate,South
C03972,2025-08-21,Affiliate,East
C03587,2025-08-22,Organic,North
C01703,2025-08-22,Paid Search,North
C01720,2025-08-22,Social,West
C02279,2025-08-22,Paid Search,East
C01822,2025-08-22,Paid Search,South
C03203,2025-08-22,Email,Central
C02446,2025-08-22,Paid Search,West
C03159,2025-08-22,Paid Search,South
C00929,2025-08-22,Paid Search,Central
C02416,2025-08-22,Email,East
C00266,2025-08-22,Social,East
C01239,2025-08-22,Affiliate,North
C03325,2025-08-22,Paid Search,West
C02029,2025-08-23,Email,East
C03163,2025-08-23,Organic,South
C01446,2025-08-23,Email,West
C00788,2025-08-23,Organic,East
C03551,2025-08-23,Paid Search,East
C01176,2025-08-23,Organic,South
C00887,2025-08-23,Affiliate,East
C03075,2025-08-23,Email,Central
C03263,2025-08-24,Email,East
C01920,2025-08-24,Organic,North
C03086,2025-08-24,Paid Search,East
C02669,2025-08-24,Affiliate,South
C00468,2025-08-24,Organic,South
C00859,2025-08-24,Paid Search,East
C03393,2025-08-24,Social,South
C03093,2025-08-24,Social,East
C01309,2025-08-24,Email,East
C02726,2025-08-24,Email,West
C00459,2025-08-25,Organic,North
C01924,2025-08-25,Paid Search,West
C02592,2025-08-25,Social,Central
C01167,2025-08-25,Affiliate,North
C01274,2025-08-25,Paid Search,North
C01179,2025-08-25,Organic,Central
C02599,2025-08-25,Email,North
C00423,2025-08-25,Email,North
C02032,2025-08-25,Paid Search,East
C03322,2025-08-25,Paid Search,West
C03185,2025-08-26,Social,Central
C00597,2025-08-26,Email,West
C01949,2025-08-26,Organic,South
C01563,2025-08-26,Paid Search,Central
C01078,2025-08-26,Email,East
C01736,2025-08-26,Organic,East
C03828,2025-08-26,Paid Search,East
C00318,2025-08-26,Organic,East
C00404,2025-08-26,Email,North
C02330,2025-08-26,Organic,North
C00639,2025-08-26,Paid Search,Central
C01680,2025-08-27,Affiliate,Central
C03249,2025-08-27,Affiliate,North
C03098,2025-08-27,Paid Search,North
C02207,2025-08-27,Paid Search,South
C01302,2025-08-27,Email,South
C01321,2025-08-27,Social,South
C01395,2025-08-27,Email,North
C00391,2025-08-28,Paid Search,North
C01385,2025-08-28,Organic,East
C02719,2025-08-28,Paid Search,South
C03975,2025-08-28,Paid Search,North
C03374,2025-08-28,Affiliate,East
C00651,2025-08-28,Social,Central
C00060,2025-08-28,Organic,North
C02559,2025-08-28,Organic,Central
C01466,2025-08-29,Organic,West
C01047,2025-08-29,Social,Central
C03758,2025-08-29,Email,South
C03008,2025-08-29,Paid Search,South
C02641,2025-08-29,Organic,West
C02061,2025-08-29,Affiliate,South
C03381,2025-08-29,Paid Search,South
C02365,2025-08-29,Affiliate,South
C03081,2025-08-29,Paid Search,East
C02981,2025-08-30,Organic,East
C00382,2025-08-30,Social,North
C01700,2025-08-30,Paid Search,Central
C02920,2025-08-30,Social,North
C01089,2025-08-30,Organic,East
C00963,2025-08-30,Paid Search,West
C00265,2025-08-30,Social,East
C03005,2025-08-30,Social,North
C00032,2025-08-31,Organic,East
C03104,2025-08-31,Organic,North
C01457,2025-08-31,Paid Search,Central
C01412,2025-08-31,Affiliate,Central
C01161,2025-08-31,Email,North
C01793,2025-08-31,Organic,East
C01998,2025-08-31,Email,East
C00249,2025-08-31,Social,Central
C00502,2025-08-31,Affiliate,East
C03818,2025-08-31,Organic,North
C03121,2025-09-01,Email,Central
C00773,2025-09-01,Email,West
C03477,2025-09-01,Social,Central
C02115,2025-09-01,Social,North
C03851,2025-09-01,Paid Search,South
C02745,2025-09-01,Paid Search,East
C02562,2025-09-01,Social,Central
C02727,2025-09-01,Email,East
C00182,2025-09-01,Paid Search,Central
C00354,2025-09-01,Social,South
C01630,2025-09-01,Email,West
C02497,2025-09-02,Organic,Central
C00777,2025-09-02,Email,East
C02687,2025-09-02,Paid Search,South
C00491,2025-09-02,Affiliate,North
C03907,2025-09-02,Paid Search,North
C03181,2025-09-02,Affiliate,North
C01530,2025-09-02,Email,West
C03050,2025-09-02,Organic,West
C01579,2025-09-02,Social,South
C03943,2025-09-02,Email,Central
C00863,2025-09-02,Email,East
C01641,2025-09-02,Organic,Central
C00751,2025-09-02,Affiliate,East
C00674,2025-09-03,Organic,South
C03355,2025-09-03,Affiliate,North
C02949,2025-09-03,Paid Search,North
C02285,2025-09-03,Organic,Central
C01344,2025-09-03,Paid Search,Central
C02251,2025-09-03,Email,Central
C00059,2025-09-03,Organic,East
C02925,2025-09-03,Organic,South
C01175,2025-09-03,Social,West
C02425,2025-09-03,Email,East
C00927,2025-09-03,Organic,East
C03302,2025-09-03,Organic,Central
C01423,2025-09-04,Paid Search,West
C03004,2025-09-04,Paid Search,Central
C02564,2025-09-04,Organic,West
C03759,2025-09-04,Organic,North
C03089,2025-09-04,Social,Central
C01803,2025-09-04,Social,North
C02531,2025-09-04,Paid Search,East
C02839,2025-09-04,Social,South
C00544,2025-09-04,Email,Central
C01073,2025-09-04,Social,South
C03870,2025-09-05,Paid Search,East
C02443,2025-09-05,Email,Central
C01134,2025-09-05,Organic,East
C02272,2025-09-05,Organic,Central
C03591,2025-09-05,Social,North
C01844,2025-09-05,Affiliate,North
C02388,2025-09-05,Affiliate,West
C00235,2025-09-06,Organic,North
C03807,2025-09-06,Email,North
C03188,2025-09-06,Email,East
C02144,2025-09-06,Organic,Central
C01269,2025-09-06,Paid Search,South
C00127,2025-09-07,Paid Search,North
C00983,2025-09-07,Social,North
C03441,2025-09-07,Affiliate,East
C02978,2025-09-07,Organic,West
C00402,2025-09-07,Paid Search,Central
C03503,2025-09-07,Organic,East
C03607,2025-09-07,Organic,East
C00856,2025-09-07,Organic,North
C00342,2025-09-07,Paid Search,East
C02303,2025-09-07,Organic,South
C01480,2025-09-07,Affiliate,North
C00540,2025-09-07,Paid Search,South
C00521,2025-09-08,Email,West
C01979,2025-09-08,Affiliate,East
C03811,2025-09-08,Social,South
C02360,2025-09-08,Paid Search,Central
C01003,2025-09-08,Organic,North
C02782,2025-09-08,Organic,Central
C01119,2025-09-08,Organic,North
C01725,2025-09-08,Email,East
C03575,2025-09-08,Email,West
C00011,2025-09-08,Social,South
C02503,2025-09-08,Social,Central
C02905,2025-09-09,Email,North
C03831,2025-09-09,Paid Search,West
C00275,2025-09-09,Social,South
C03886,2025-09-09,Paid Search,East
C01673,2025-09-09,Affiliate,West
C03814,2025-09-09,Organic,South
C02809,2025-09-09,Organic,East
C00228,2025-09-09,Email,South
C03304,2025-09-09,Organic,South
C00930,2025-09-09,Organic,East
C01640,2025-09-09,Organic,South
C00191,2025-09-09,Organic,North
C03568,2025-09-09,Organic,East
C03492,2025-09-09,Affiliate,East
C03685,2025-09-09,Paid Search,West
C00022,2025-09-09,Email,South
C03080,2025-09-09,Paid Search,Central
C00997,2025-09-10,Affiliate,South
C00170,2025-09-10,Affiliate,North
C00128,2025-09-10,Organic,South
C03063,2025-09-10,Social,Central
C03191,2025-09-10,Social,North
C00731,2025-09-10,Paid Search,North
C00713,2025-09-10,Email,North
C01420,2025-09-10,Paid Search,Central
C00512,2025-09-10,Paid Search,South
C02338,2025-09-10,Affiliate,West
C02138,2025-09-10,Organic,Central
C02546,2025-09-10,Organic,East
C03306,2025-09-11,Affiliate,Central
C03686,2025-09-11,Affiliate,West
C02111,2025-09-11,Social,Central
C03097,2025-09-11,Organic,Central
C03556,2025-09-11,Email,West
C02486,2025-09-11,Email,West
C03929,2025-09-11,Paid Search,South
C03541,2025-09-11,Organic,North
C03489,2025-09-11,Paid Search,East
C00546,2025-09-11,Organic,West
C00627,2025-09-11,Affiliate,North
C01722,2025-09-11,Email,Central
C00925,2025-09-11,Organic,West
C01338,2025-09-11,Paid Search,South
C02513,2025-09-12,Paid Search,West
C00669,2025-09-12,Email,East
C01441,2025-09-12,Paid Search,Central
C02169,2025-09-12,Social,East
C00549,2025-09-12,Paid Search,Central
C01767,2025-09-12,Organic,West
C03614,2025-09-12,Organic,North
C03548,2025-09-12,Organic,Central
C02083,2025-09-12,Email,North
C00463,2025-09-13,Social,West
C01453,2025-09-13,Organic,West
C03458,2025-09-13,Email,East
C01469,2025-09-13,Affiliate,North
C03112,2025-09-13,Email,North
C02314,2025-09-13,Organic,East
C03299,2025-09-13,Email,North
C00673,2025-09-13,Paid Search,Central
C02619,2025-09-14,Affiliate,West
C02163,2025-09-14,Email,South
C03463,2025-09-14,Email,North
C00335,2025-09-14,Paid Search,North
C01182,2025-09-14,Social,North
C00676,2025-09-14,Organic,South
C03411,2025-09-14,Paid Search,East
C00248,2025-09-14,Affiliate,North
C01523,2025-09-14,Organic,West
C03810,2025-09-15,Paid Search,East
C00262,2025-09-15,Social,East
C00481,2025-09-15,Paid Search,East
C00350,2025-09-15,Paid Search,South
C03119,2025-09-15,Social,North
C02401,2025-09-15,Organic,Central
C01234,2025-09-15,Email,Central
C00125,2025-09-15,Organic,East
C02097,2025-09-15,Paid Search,North
C03023,2025-09-15,Social,East
C01075,2025-09-15,Organic,North
C01512,2025-09-15,Organic,North
C00605,2025-09-15,Email,North
C00348,2025-09-15,Social,South
C03071,2025-09-15,Affiliate,North
C01794,2025-09-16,Email,North
C03989,2025-09-16,Paid Search,East
C02491,2025-09-16,Affiliate,South
C02645,2025-09-16,Social,Central
C01919,2025-09-16,Affiliate,North
C02320,2025-09-16,Email,Central
C03310,2025-09-16,Paid Search,East
C00121,2025-09-16,Email,Central
C02418,2025-09-16,Paid Search,South
C02161,2025-09-16,Organic,West
C00872,2025-09-16,Social,South
C00475,2025-09-17,Affiliate,South
C01434,2025-09-17,Organic,West
C00233,2025-09-17,Social,East
C00531,2025-09-17,Affiliate,West
C03629,2025-09-17,Social,North
C00877,2025-09-17,Paid Search,South
C00935,2025-09-17,Email,West
C00129,2025-09-17,Affiliate,South
C02900,2025-09-18,Paid Search,South
C00028,2025-09-18,Social,Central
C03658,2025-09-18,Organic,West
C00630,2025-09-18,Organic,Central
C03741,2025-09-18,Organic,East
C03334,2025-09-18,Paid Search,North
C01204,2025-09-18,Paid Search,North
C00991,2025-09-18,Organic,West
C02518,2025-09-18,Paid Search,West
C03034,2025-09-18,Social,East
C03990,2025-09-18,Social,West
C01832,2025-09-18,Social,North
C03911,2025-09-18,Social,Central
C00305,2025-09-18,Paid Search,West
C02569,2025-09-18,Social,Central
C03336,2025-09-19,Social,South
C03276,2025-09-19,Email,East
C01083,2025-09-19,Social,South
C01085,2025-09-19,Social,South
C03332,2025-09-19,Affiliate,East
C00164,2025-09-19,Organic,South
C01734,2025-09-19,Social,South
C01705,2025-09-19,Organic,Central
C01677,2025-09-19,Paid Search,West
C01043,2025-09-19,Social,North
C02963,2025-09-19,Social,North
C02328,2025-09-19,Affiliate,East
C01594,2025-09-19,Organic,East
C01039,2025-09-19,Organic,East
C00644,2025-09-19,Organic,South
C01678,2025-09-19,Paid Search,North
C02466,2025-09-19,Social,West
C00364,2025-09-20,Paid Search,South
C03622,2025-09-20,Social,East
C03386,2025-09-20,Social,North
C00838,2025-09-20,Social,North
C02622,2025-09-20,Email,Central
C02989,2025-09-20,Affiliate,East
C00711,2025-09-20,Social,East
C02666,2025-09-20,Paid Search,East
C00015,2025-09-20,Paid Search,West
C02257,2025-09-21,Affiliate,East
C03094,2025-09-21,Social,North
C02284,2025-09-21,Email,West
C03562,2025-09-21,Social,North
C00956,2025-09-21,Affiliate,East
C00952,2025-09-21,Paid Search,Central
C03624,2025-09-21,Social,South
C02098,2025-09-21,Affiliate,West
C00582,2025-09-21,Organic,East
C03749,2025-09-21,Organic,East
C02408,2025-09-21,Organic,Central
C02073,2025-09-21,Organic,Central
C00785,2025-09-21,Organic,North
C01778,2025-09-21,Paid Search,West
C01551,2025-09-22,Paid Search,North
C00080,2025-09-22,Organic,South
C02247,2025-09-22,Organic,South
C01123,2025-09-22,Organic,West
C02530,2025-09-22,Organic,East
C03018,2025-09-22,Email,West
C02894,2025-09-22,Social,South
C01221,2025-09-22,Organic,North
C01257,2025-09-22,Organic,West
C01564,2025-09-22,Email,North
C00766,2025-09-22,Social,East
C00280,2025-09-22,Email,South
C02679,2025-09-22,Organic,North
C02897,2025-09-22,Social,West
C02103,2025-09-22,Affiliate,Central
C01448,2025-09-23,Email,North
C01027,2025-09-23,Social,North
C02525,2025-09-23,Social,West
C03447,2025-09-23,Organic,West
C00825,2025-09-23,Social,East
C02335,2025-09-23,Social,North
C03536,2025-09-23,Organic,South
C02512,2025-09-23,Paid Search,Central
C02022,2025-09-23,Social,South
C02120,2025-09-23,Paid Search,East
C00259,2025-09-23,Social,North
C02835,2025-09-23,Organic,West
C01193,2025-09-24,Email,East
C03204,2025-09-24,Organic,South
C03895,2025-09-24,Organic,East
C01965,2025-09-24,Paid Search,East
C01060,2025-09-24,Email,Central
C01285,2025-09-24,Social,Central
C03756,2025-09-24,Social,West
C00120,2025-09-24,Organic,West
C00386,2025-09-24,Email,West
C00393,2025-09-24,Social,East
C03755,2025-09-25,Social,East
C02452,2025-09-25,Organic,East
C02471,2025-09-25,Organic,North
C03459,2025-09-25,Paid Search,Central
C03793,2025-09-25,Organic,South
C03067,2025-09-25,Affiliate,West
C01370,2025-09-25,Affiliate,West
C02802,2025-09-25,Organic,West
C01307,2025-09-25,Social,Central
C01827,2025-09-25,Email,Central
C01629,2025-09-25,Email,Central
C01681,2025-09-25,Email,South
C00595,2025-09-25,Paid Search,West
C02631,2025-09-25,Paid Search,South
C01947,2025-09-25,Organic,South
C02858,2025-09-26,Social,West
C02140,2025-09-26,Paid Search,Central
C00693,2025-09-26,Social,East
C02684,2025-09-26,Organic,West
C01359,2025-09-26,Paid Search,South
C00786,2025-09-26,Paid Search,South
C03905,2025-09-26,Paid Search,Central
C03914,2025-09-26,Email,North
C01369,2025-09-26,Paid Search,South
C00397,2025-09-26,Social,East
C02440,2025-09-26,Affiliate,South
C00587,2025-09-27,Email,Central
C00559,2025-09-27,Paid Search,North
C02972,2025-09-27,Affiliate,South
C02733,2025-09-27,Organic,Central
C01191,2025-09-27,Social,North
C02228,2025-09-28,Social,North
C01693,2025-09-28,Paid Search,Central
C02221,2025-09-28,Social,North
C02110,2025-09-28,Affiliate,East
C03140,2025-09-28,Organic,North
C00774,2025-09-28,Organic,East
C01419,2025-09-28,Email,West
C00201,2025-09-28,Paid Search,South
C01507,2025-09-28,Paid Search,North
C01040,2025-09-28,Email,North
C02369,2025-09-28,Affiliate,East
C02764,2025-09-28,Organic,East
C03998,2025-09-28,Affiliate,West
C00534,2025-09-28,Email,West
C01848,2025-09-28,Email,East
C01707,2025-09-28,Affiliate,North
C01775,2025-09-28,Email,West
C00569,2025-09-28,Email,West
C03176,2025-09-29,Email,East
C00431,2025-09-29,Organic,East
C03022,2025-09-29,Social,North
C03881,2025-09-29,Email,North
C02992,2025-09-29,Paid Search,West
C00184,2025-09-29,Organic,South
C02493,2025-09-29,Email,Central
C00854,2025-09-29,Social,West
C00893,2025-09-29,Paid Search,East
C00615,2025-09-29,Organic,South
C02969,2025-09-30,Paid Search,West
C03748,2025-09-30,Email,Central
C03524,2025-09-30,Email,South
C02607,2025-09-30,Social,East
C03251,2025-09-30,Social,West
C03901,2025-09-30,Email,East
C01094,2025-09-30,Email,West
C02566,2025-09-30,Affiliate,East
C00464,2025-09-30,Organic,East
C01454,2025-09-30,Organic,Central
C00114,2025-09-30,Organic,Central
C01086,2025-09-30,Social,Central
C03959,2025-09-30,Organic,South
C01289,2025-09-30,Organic,South
C02209,2025-09-30,Social,Central
C01582,2025-10-01,Paid Search,South
C02496,2025-10-01,Organic,East
C00425,2025-10-01,Paid Search,West
C01031,2025-10-01,Affiliate,West
C02011,2025-10-01,Affiliate,Central
C00721,2025-10-01,Organic,East
C02627,2025-10-01,Paid Search,West
C01872,2025-10-01,Social,Central
C03414,2025-10-01,Email,North
C02918,2025-10-01,Affiliate,Central
C02166,2025-10-02,Email,East
C01780,2025-10-02,Paid Search,Central
C03863,2025-10-02,Email,Central
C00631,2025-10-02,Email,South
C00214,2025-10-02,Paid Search,Central
C03468,2025-10-02,Social,West
C00509,2025-10-02,Organic,North
C03650,2025-10-02,Email,East
C00557,2025-10-03,Paid Search,South
C01983,2025-10-03,Social,West
C03234,2025-10-03,Organic,West
C01631,2025-10-03,Social,Central
C03823,2025-10-03,Organic,North
C03282,2025-10-03,Social,East
C02147,2025-10-03,Paid Search,North
C03055,2025-10-03,Paid Search,South
C00949,2025-10-03,Email,North
C00758,2025-10-04,Organic,West
C02123,2025-10-04,Paid Search,East
C01055,2025-10-04,Paid Search,South
C03043,2025-10-04,Organic,South
C00730,2025-10-04,Email,North
C00252,2025-10-04,Email,East
C02605,2025-10-04,Organic,North
C03345,2025-10-04,Social,North
C00675,2025-10-04,Email,Central
C00864,2025-10-04,Organic,Central
C00645,2025-10-04,Email,Central
C01905,2025-10-04,Social,Central
C03965,2025-10-04,Affiliate,East
C00488,2025-10-04,Paid Search,Central
C00054,2025-10-04,Paid Search,West
C02399,2025-10-04,Email,South
C03192,2025-10-04,Affiliate,East
C02967,2025-10-04,Affiliate,East
C03224,2025-10-05,Paid Search,South
C02758,2025-10-05,Affiliate,East
C03284,2025-10-05,Organic,North
C01402,2025-10-05,Paid Search,West
C01181,2025-10-05,Affiliate,West
C00411,2025-10-05,Organic,Central
C01664,2025-10-05,Organic,East
C02953,2025-10-05,Paid Search,North
C00994,2025-10-05,Paid Search,East
C00875,2025-10-06,Organic,East
C03058,2025-10-06,Email,North
C00752,2025-10-06,Affiliate,East
C02047,2025-10-06,Email,South
C03640,2025-10-06,Organic,Central
C03007,2025-10-06,Paid Search,North
C03692,2025-10-06,Organic,West
C00111,2025-10-07,Social,South
C03559,2025-10-07,Organic,Central
C02595,2025-10-07,Social,South
C02255,2025-10-07,Paid Search,South
C00718,2025-10-07,Paid Search,East
C01071,2025-10-07,Social,East
C00995,2025-10-07,Social,North
C02698,2025-10-07,Email,East
C01692,2025-10-07,Social,East
C00756,2025-10-07,Social,East
C03433,2025-10-07,Social,North
C02851,2025-10-08,Paid Search,North
C00580,2025-10-08,Organic,Central
C03077,2025-10-08,Email,Central
C03588,2025-10-08,Paid Search,Central
C03701,2025-10-08,Paid Search,East
C03634,2025-10-08,Social,East
C02045,2025-10-08,Paid Search,South
C00571,2025-10-08,Organic,West
C01148,2025-10-09,Organic,Central
C00134,2025-10-09,Paid Search,South
C01396,2025-10-09,Organic,West
C02554,2025-10-09,Organic,Central
C03416,2025-10-09,Social,East
C01554,2025-10-09,Email,West
C01891,2025-10-10,Paid Search,South
C02372,2025-10-10,Email,North
C01251,2025-10-10,Organic,East
C00519,2025-10-10,Organic,Central
C00716,2025-10-10,Paid Search,East
C03428,2025-10-10,Affiliate,North
C03390,2025-10-10,Organic,Central
C03912,2025-10-10,Organic,North
C02704,2025-10-10,Organic,South
C00649,2025-10-11,Organic,East
C02793,2025-10-11,Social,West
C01612,2025-10-11,Social,East
C01077,2025-10-11,Paid Search,North
C03827,2025-10-11,Email,North
C00667,2025-10-11,Social,West
C00961,2025-10-11,Email,Central
C03012,2025-10-11,Affiliate,East
C03785,2025-10-11,Paid Search,South
C03323,2025-10-11,Email,South
C01537,2025-10-11,Organic,North
C02291,2025-10-12,Paid Search,South
C03000,2025-10-12,Paid Search,Central
C02548,2025-10-12,Email,Central
C00577,2025-10-12,Affiliate,East
C01529,2025-10-12,Email,East
C00942,2025-10-12,Paid Search,Central
C00202,2025-10-12,Social,North
C01543,2025-10-12,Email,East
C01164,2025-10-12,Paid Search,South
C03623,2025-10-12,Organic,North
C00107,2025-10-12,Paid Search,Central
C03182,2025-10-13,Organic,South
C01702,2025-10-13,Email,Central
C02074,2025-10-13,Affiliate,West
C01431,2025-10-13,Email,West
C03554,2025-10-13,Organic,South
C00762,2025-10-13,Paid Search,West
C03603,2025-10-14,Organic,Central
C03728,2025-10-14,Email,West
C01348,2025-10-14,Organic,North
C03693,2025-10-14,Paid Search,East
C03742,2025-10-14,Social,North
C02086,2025-10-14,Paid Search,South
C02842,2025-10-14,Organic,North
C00088,2025-10-14,Organic,West
C01293,2025-10-14,Paid Search,East
C01980,2025-10-14,Organic,Central
C01208,2025-10-14,Organic,South
C01056,2025-10-14,Organic,South
C02302,2025-10-14,Affiliate,South
C02015,2025-10-15,Email,West
C00470,2025-10-15,Paid Search,East
C00742,2025-10-15,Organic,North
C00237,2025-10-15,Email,West
C02053,2025-10-15,Paid Search,Central
C02904,2025-10-15,Email,West
C01575,2025-10-15,Social,East
C01130,2025-10-15,Organic,North
C03689,2025-10-15,Paid Search,West
C03435,2025-10-16,Organic,East
C00178,2025-10-16,Organic,North
C01883,2025-10-16,Organic,West
C02891,2025-10-16,Organic,East
C01701,2025-10-16,Paid Search,Central
C01878,2025-10-16,Organic,North
C02294,2025-10-16,Organic,South
C02224,2025-10-16,Social,East
C02617,2025-10-16,Organic,Central
C02915,2025-10-16,Social,South
C03813,2025-10-16,Paid Search,Central
C02293,2025-10-16,Email,South
C01177,2025-10-16,Social,West
C02762,2025-10-16,Email,East
C02434,2025-10-16,Social,South
C00744,2025-10-16,Social,North
C03020,2025-10-16,Paid Search,East
C01845,2025-10-16,Social,South
C00331,2025-10-17,Organic,North
C00621,2025-10-17,Organic,Central
C00157,2025-10-17,Organic,Central
C02450,2025-10-17,Organic,West
C01649,2025-10-17,Social,East
C00019,2025-10-17,Email,South
C02668,2025-10-17,Social,East
C01797,2025-10-17,Organic,North
C00670,2025-10-17,Organic,South
C02406,2025-10-17,Organic,Central
C00153,2025-10-17,Paid Search,Central
C02843,2025-10-17,Paid Search,Central
C01857,2025-10-17,Paid Search,Central
C00277,2025-10-17,Email,North
C01268,2025-10-17,Organic,East
C01343,2025-10-18,Organic,East
C01287,2025-10-18,Organic,East
C02321,2025-10-18,Paid Search,West
C01706,2025-10-18,Affiliate,East
C03844,2025-10-18,Affiliate,West
C00180,2025-10-18,Organic,East
C03464,2025-10-18,Email,North
C02821,2025-10-18,Affiliate,East
C01545,2025-10-18,Social,South
C03252,2025-10-18,Organic,South
C01471,2025-10-19,Organic,North
C00073,2025-10-19,Affiliate,East
C00795,2025-10-19,Organic,East
C01601,2025-10-19,Email,West
C00169,2025-10-19,Organic,North
C00274,2025-10-19,Social,North
C01342,2025-10-19,Social,North
C02516,2025-10-19,Paid Search,East
C01943,2025-10-19,Paid Search,North
C02936,2025-10-19,Paid Search,Central
C01534,2025-10-19,Email,West
C01698,2025-10-19,Social,North
C01381,2025-10-20,Paid Search,Central
C00861,2025-10-20,Email,South
C03199,2025-10-20,Social,East
C01695,2025-10-20,Affiliate,West
C02735,2025-10-20,Social,Central
C02028,2025-10-20,Paid Search,West
C03264,2025-10-20,Paid Search,East
C01118,2025-10-21,Paid Search,North
C01742,2025-10-21,Email,North
C00656,2025-10-21,Organic,East
C01597,2025-10-21,Paid Search,East
C01655,2025-10-21,Social,South
